invoice_id,invoice_number,invoice_date,issuer_name,recipient_name,line_items_count,accounting_summary_count,vat_rows_count,total_net,total_vat,total_gross,currency,created_at,updated_at,issuer_siren,issuer_ape,issuer_ape_source,recipient_siren,recipient_ape,recipient_ape_source
fr_bd_519665103:f46f62ad-141f-4e62-9ba7-4712d16f61ce,,01/07/2025,AVIGROS,MOUAD,28,1,2,,,,EUR,,,447915430,4632C,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:18d1c3ef-2f49-4032-bbbb-e52ec8c3613d,FV2507-01755,03/07/2025,AVIGROS,MOUAD,11,1,1,926.25,51.78,978.03,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:43a2a7f5-ee47-4aa9-bef0-eb979b9214fd,173257,03/07/2025,ETABLISSEMENTS CANU,MOUAD,1,1,1,31.5,1.73,33.23,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:6efa902f-dca8-471a-8373-125f66af52e9,1971916,03/07/2025,BBV,MOUAD,1,1,1,684.48,37.7,722.18,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:175ffd14-e74f-4b6e-8c02-2a5b89a87532,Justificatif de paiement du 4 juillet 2025,04/07/2025,AVIGROS,MOUAD,1,1,0,17910.64,,17910.64,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:1bfb725c-0bd2-4ee6-8f43-26c17d41c057,1972194,04/07/2025,BBV,MOUAD,2,1,1,518.95,28.54,547.49,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:26d18c92-e7ea-4872-b990-19fe22d91e2d,1972195,04/07/2025,BBV,MOUAD,1,2,1,457.1,25.14,484.38,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:3084b719-d302-4a6b-a85b-76a96ec097b6,FV2507-02303,04/07/2025,AVIGROS,MOUAD,8,2,1,371.57,20.44,392.01,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:45fecf8c-331a-44a5-9d03-f2e4e3b960fc,1972353,04/07/2025,BBV,MOUAD,1,1,1,203.41,11.19,214.6,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:9c6edc30-dfd9-48d2-9b32-f2b5f6ec050a,1972193,04/07/2025,BBV,MOUAD,1,3,1,237.6,13.08,251.98,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:bdb4b0b7-d83b-43ca-95f6-449d3380f2e1,173322,04/07/2025,ETABLISSEMENTS CANU,MOUAD,2,2,2,272.73,15.17,287.9,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:62e1fb85-ffcc-4ca9-a599-2fd26a4a9247,FV2507-02982,05/07/2025,AVIGROS,MOUAD,10,2,2,1008.25,56.43,1064.68,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:463bd46e-4f53-4a6b-a0d6-dcb5cf656933,N/00000/28,07/07/2025,MECARUNGIS,INCONNU,7,1,2,7261.28,1415.96,7663.2,EUR,,,602037228,6311Z,siren_map_partition,,,
fr_bd_519665103:4ce0a4fb-5bbe-400e-b108-27eee4b9db4f,FV2507-03328,07/07/2025,AVIGROS,MOUAD,2,2,2,254.46,14.16,268.62,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:c9bf5889-cfcc-45a1-8b66-f33c886ea826,173426,07/07/2025,ETABLISSEMENTS CANU,MOUAD,2,1,1,58.55,3.22,62.03,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:5d0a80d6-b4f5-4d93-a6c7-af18eb9096ce,FV2507-03912,08/07/2025,AVIGROS,MOUAD,13,1,1,1014.36,55.79,1070.15,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:c0d6e91e-c42a-44db-a34b-07ef309b2d8f,173461,08/07/2025,ETABLISSEMENTS CANU,MOUAD,3,2,2,108.0,6.01,114.01,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:7583cf25-16d2-49ef-86e9-fd38dcfb5e89,FV2507-04454,09/07/2025,AVIGROS,MOUAD,2,2,2,31.12,1.73,32.85,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:042e6fa9-ef47-47ad-8675-9b11daa56e4b,FV2507-04849,10/07/2025,AVIGROS,MOUAD,6,1,2,963.76,54.73,1018.49,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:2261bcd1-72ed-47ad-bab6-952fa20284c7,1973620,10/07/2025,BBV,MOUAD,4,1,1,1185.7,65.21,1250.91,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:24c23816-c4fd-48a7-86a7-085b66991a88,1973624,10/07/2025,BBV,MOUAD,3,1,1,392.7,21.61,414.31,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:290aef5b-654d-4cdb-82ee-26ac952cd2f1,1973622,10/07/2025,BBV,MOUAD,3,2,5,2114.6,117.34,2231.94,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:588c7f33-3e1e-4f0a-8dc8-08cb4664b5df,Q173630,10/07/2025,ETABLISSEMENTS CANU,MOUAD,5,2,2,158.23,8.82865,167.69,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:8bcccbad-f7a8-4a74-9bb6-49f3bbd57fda,FV2507-05467,10/07/2025,AVIGROS,MOUAD,13,1,2,444.5,24.63,469.13,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:a50e52c4-594c-4729-9a79-9c20b5c176aa,VAV2501-03953,10/07/2025,AVIGROS,MOUAD,2,2,2,192.95,10.75,203.7,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,invoice_form
fr_bd_519665103:b222bdb4-11a4-45f3-82ce-0b6a2cac7039,1973621,10/07/2025,BBV,BOUCHERIE MOUAD,3,3,2,144.5,8.38,152.88,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:b2319c17-bc7c-4c1a-bb1a-45aa4d625dc8,N/00000/25,10/07/2025,MECARUNGIS,MOUAD,4,1,2,4720.45,261.24,4981.69,EUR,,,602037228,6311Z,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:d5f53b23-869c-480e-8bf0-3ef16b7597cb,41263,10/07/2025,ETABLISSEMENTS LAROCHE,SCI EB,1,1,1,36.19,7.24,43.43,EUR,,,304668858,4669C,siren_map_partition,844820100,,
fr_bd_519665103:e23efe17-9492-49b9-9001-f525e4e97f67,FV2507-05381,10/07/2025,AVIGROS,MOUAD,6,1,2,403.85,22.35,426.2,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:fd999838-42a5-4a95-8f52-d735f0f4656e,N/00000/27,10/07/2025,MECARUNGIS,MOUAD,11,1,2,4842.15,964.52,5806.67,EUR,,,602037228,6311Z,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:fe1f00c8-729a-4567-a9a4-57b8faac4c57,1973623,10/07/2025,BBV,MOUAD,6,2,2,1328.36,73.66,1407.61,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:2fe3b295-0a4c-45e5-97cb-614cf1fb1a34,FV2507-05677,11/07/2025,AVIGROS,MOUAD,13,1,1,635.13,33.82,668.95,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:34fe319e-d504-4f0d-a97a-23e76de78c22,1973905,11/07/2025,BBV,MOUAD,1,4,1,646.02,35.58,684.51,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:87df1a9a-cb9d-4563-91cc-f1506e61f8a6,173673,11/07/2025,ETABLISSEMENTS CANU,MOUAD,5,2,2,155.17,8.66,163.83,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:94b6cbdf-2c92-4d18-9f8d-c9dc3d37fbcb,1974095,11/07/2025,BBV,BOUCHERIE MOUAD,2,1,1,616.6,33.92,654.91,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:42130cac-7069-47c6-8b58-44ba909341fb,FV2507-06522,12/07/2025,AVIGROS,MOUAD,9,1,1,828.4,44.43,876.94,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:181478c1-eb2c-482e-85ca-7ade2bf93218,173812,15/07/2025,ETABLISSEMENTS CANU,MOUAD,2,2,2,254.74,14.13,268.87,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:1fd28ede-ed7f-47be-be68-73577ccba744,1974355,15/07/2025,BBV,MOUAD,3,1,1,724.76,39.86,764.62,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:25748dde-5bfe-448f-a92c-7a6363cb231a,FV2507-06930,15/07/2025,AVIGROS,MOUAD,9,2,2,746.54,42.19,788.73,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:80c11175-cdf4-44a4-96a9-f75e772261e8,173812,15/07/2025,ETABLISSEMENTS CANU,MOUAD,7,1,1,253.87,13.96,267.83,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:c940c68a-1c72-41fd-8212-bfd6d42f8792,1974505,15/07/2025,BBV,BOUCHERIE MOUAD,2,1,1,503.97,0.0,503.97,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:ffb5e7ba-04b8-47b5-9cbf-6f7ddd5ac9fb,1974506,15/07/2025,BBV,MOUAD,1,5,1,867.03,48.12,917.31,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:687838f3-a73c-4c67-a417-0fecd7b0613f,FV2507-07192,16/07/2025,AVIGROS,MOUAD,4,1,1,353.5,19.44,372.94,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:4bee2e67-2ba3-4cb4-ba8c-83ed8dcd64bc,173941,17/07/2025,ETABLISSEMENTS CANU,MOUAD,1,1,1,14.0,0.77,14.77,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:702d56b1-d722-4a30-8115-7f5db9a09f0c,1975062,17/07/2025,BBV,MOUAD,1,1,1,1102.89,60.74,1163.63,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:87b632b1-f870-4a94-b450-700a66a682e3,1975063,17/07/2025,BBV,MOUAD,2,2,1,201.0,11.07,213.46,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:bf7420c9-c8f6-4b5d-8487-a2f817ab4573,FV2507-07963,17/07/2025,AVIGROS,MOUAD,3,2,2,610.22,33.74,643.96,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:c225fea6-2b94-40fc-98fb-527373e20482,1975061,17/07/2025,BBV,MOUAD,1,2,1,422.38,23.26,447.74,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:6df8fe65-d945-417a-81e9-f141bf759964,1975420,18/07/2025,BBV,MOUAD,2,2,2,297.35,20.99,318.34,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:7f8602b1-3dad-42ac-9268-0693e87d483a,MD,18/07/2025,ETABLISSEMENTS CANU,MOUAD,4,2,1,283.32,15.58,300.4,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:a64695ab-14eb-4e07-8457-1c24bdb584da,FV2507-08760,18/07/2025,AVIGROS,MOUAD,4,2,2,231.0,13.34,247.51,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:c03a7d5e-5da3-4109-a425-66eabd163bd4,1975419,18/07/2025,BBV,MOUAD,1,1,1,155.15,8.53,163.68,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:4560ec6c-dd19-4abc-b1d0-e6691965c091,FV2507-09310,19/07/2025,AVIGROS,MOUAD,14,1,1,2080.6,116.46,2197.06,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:34d76f75-2d50-4764-9170-56002c5a884b,1975845,21/07/2025,BBV,MOUAD,1,2,1,1246.18,68.54,1314.72,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:b75e9533-1327-4e49-97ef-2762ce1572e9,1975847,21/07/2025,BBV,MOUAD,1,1,1,820.62,45.2,865.82,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:ef7240a9-95d4-49f0-a3a6-c8476fd9f8ff,1975846,21/07/2025,BBV,MOUAD,1,5,1,183.55,0.74,194.54,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:34b209a2-d4db-423a-ab61-a74a4ab1da74,174140,22/07/2025,ETABLISSEMENTS CANU,MOUAD,6,2,2,172.45,9.6138,182.0638,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:e7107d2b-5cc8-4657-9357-c648e6ca213d,FV2507-09899,22/07/2025,AVIGROS,MOUAD,14,2,1,1721.09,94.66,1815.75,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:2557fc70-c33d-4621-9298-06fc4ff98452,FV2507-10576,23/07/2025,AVIGROS,MOUAD,3,2,2,161.0,9.05,170.05,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:7e631b84-7742-463b-aead-5020b742973c,1976328,23/07/2025,BBV,BOUCHERIE MOUAD,3,2,1,663.3,36.52,702.39,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:c6bfadc2-28ae-4f03-97ed-2f20f559e78c,1976329,23/07/2025,BBV,MOUAD,1,1,1,360.32,19.85,380.17,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:10d7df01-4ad6-4450-9666-85a5be00fb0a,174250,24/07/2025,ETABLISSEMENTS CANU,MOUAD,3,2,2,64.36,3.6,67.96,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:2c74aca2-d114-4dab-ab57-205e3081c994,N/00000/29,24/07/2025,MECARUNGIS,MOUAD,8,1,2,4446.57,246.97,4693.54,EUR,,,602037228,6311Z,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:5ab85b30-ff95-48f5-9aed-7131ba4eb035,1976607,24/07/2025,BBV,MOUAD,1,1,1,194.35,10.69,205.04,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:d2a2b42b-cdf4-451c-840a-0401d23ac03b,FV2507-10893,24/07/2025,AVIGROS,MOUAD,2,1,1,43.71,2.4,46.11,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:fd09c7c3-ff15-43e5-a99f-905652c1a52e,BFVE-25-33743,24/07/2025,BIDAULT,MOUAD BOUCHERIE,6,1,1,494.5,27.2,521.7,EUR,,,572041879,4638B,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:74cd3c3f-67ac-4275-911a-d56f5d5aa9f0,174343,25/07/2025,ETABLISSEMENTS CANU,MOUAD,4,1,1,155.87,8.57,165.51,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:b535e5ef-e9bb-42ef-b272-ad0025f389da,1976830,25/07/2025,BBV,MOUAD,1,1,1,521.7,28.74,550.44,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:973ff947-80c6-4c43-bb0a-4ffde23f6936,FV2507-12168,26/07/2025,AVIGROS,MOUAD,7,2,2,919.39,51.6,970.99,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:29d23ef2-8a24-4af1-be55-17248273367c,1977268,28/07/2025,BBV,BOUCHERIE MOUAD,1,5,1,288.93,0.0,305.96,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:2b2b9028-3124-4065-9dbe-f7efa861eff4,1977270,28/07/2025,BBV,MOUAD,2,2,1,491.64,27.08,521.32,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:6775c7cf-18c7-4d5f-953a-01a1c8f715f9,1977269,28/07/2025,BBV,MOUAD,1,3,1,1125.74,62.44,1188.18,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:9fb5f8b3-9a55-41f4-a092-7c2385661cf7,1977271,28/07/2025,BBV,MOUAD,1,2,1,693.81,38.53,734.17,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:a99b29e1-0435-44b3-b4d8-4a1704d6eadb,174415,28/07/2025,ETABLISSEMENTS CANU,MOUAD,2,1,1,65.13,3.58,68.97,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:b4592ddf-8490-442e-b58d-76903a986cd5,FV2507-12473,29/07/2025,AVIGROS,MOUAD,9,1,1,650.87,35.8,686.67,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:085efcb8-ca60-4b6f-b87d-e45f3f46cd18,174539,30/07/2025,ETABLISSEMENTS CANU,MOUAD,2,2,2,26.76,1.49,28.25,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:d0ccaa0d-91d1-46a2-be17-28b865868ebe,FV2507-13179,30/07/2025,AVIGROS,MOUAD,3,1,2,337.91,18.86,356.77,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:265f638c-e733-4ff9-8536-dbd6e4323e6f,1978062,31/07/2025,BBV,MOUAD,2,1,1,511.5,28.13,541.78,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:28390d3d-38c7-4252-95ed-aafd1869f176,1978064,31/07/2025,BBV,MOUAD,4,2,1,55.79,0.49,56.28,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:3a346118-e05e-4542-9ed1-5e63ca950836,1978063,31/07/2025,BBV,MOUAD,1,4,1,570.36,31.41,604.4,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:a3430f7d-47b6-471a-aca2-d64803cac2ec,BFVE-25-34770,31/07/2025,ETABLISSEMENTS BIDAULT,MOUAD BOUCHERIE,2,1,1,142.92,7.86,150.78,EUR,,,572041879,4638B,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:a51d21bc-ffa9-4ce3-a7ce-9267ce4609e3,41769,31/07/2025,ETABLISSEMENTS LAROCHE,SCI EB,1,1,1,15.3,3.06,18.36,EUR,,,304668858,4669C,siren_map_partition,844820100,,
fr_bd_519665103:de7abb6c-797f-4468-a85b-16b4ebbc7240,1978065,31/07/2025,BBV,MOUAD,1,2,1,149.0,8.21,158.4,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:f0b4f5c3-ea81-4357-b624-0d4b34243423,174598,31/07/2025,ETABLISSEMENTS CANU,MOUAD,3,1,1,202.19,11.12,214.14,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:fcf95340-8fde-412a-ac34-89631c458bc7,FV2507-13706,31/07/2025,AVIGROS,MOUAD,10,2,1,719.34,39.56,758.9,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:601617d0-f7d2-4919-a5d4-0406de033284,9A0037962961,01/08/2025,SFR BUSINESS,MOUAD,2,1,1,297.0,59.4,356.4,EUR,,,,,,519665103,4722Z,siren_map_partition
fr_bd_519665103:7f14ad55-5355-49fb-b4b3-b23be56d3b51,1978304,01/08/2025,BBV,MOUAD,2,1,1,386.92,21.28,408.2,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:46871d15-653e-42e0-9eb0-56afb250f445,FV2508-00715,02/08/2025,AVIGROS,MOUAD,13,1,2,1409.91,78.99,1488.9,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:0820505c-cfc6-478b-b64a-4de7ed890b97,1978674,04/08/2025,BBV,MOUAD,1,4,1,596.14,33.13,630.97,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:33f13ff4-ff8d-4ca7-b3f7-6ff3a74149d1,1978675,04/08/2025,BBV,MOUAD,1,1,1,760.12,41.81,801.93,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:a0ca3102-57aa-4895-bd8d-4c90ddf55227,1978673,04/08/2025,BBV,MOUAD,1,1,1,968.06,53.31,1021.37,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:ae5b5eac-2a48-41b5-b93c-115e17a317d0,1978672,04/08/2025,BBV,MOUAD,1,2,1,238.0,13.12,252.94,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:089499c5-2597-4965-b1e9-d409b53c0940,FV2508-01425,05/08/2025,AVIGROS,MOUAD,13,1,2,676.28,37.89,714.17,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:477532e0-4868-4211-8e2f-b3b3f4277317,Relevé 15078000,05/08/2025,ARTERRIS GROUPE,MOUAD,35,0,0,5699.26,,5699.26,EUR,,,,,,519665103,4722Z,siren_map_partition
fr_bd_519665103:b5335f59-b60d-442f-b582-7a482a6b49dd,1978966,05/08/2025,BBV,MOUAD,2,2,1,512.9,28.24,543.19,EUR,,,392806741,4632A,siren_map_partition,519 665 1,,
fr_bd_519665103:2891d3b1-34be-4f62-b1d7-fe3294f8f786,1979200,06/08/2025,BBV,MOUAD,1,1,1,357.76,19.71,377.47,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:7b935adf-e872-4db7-90d6-4c89348fdb05,1979201,06/08/2025,BBV,BOUCHERIE MOUAD,1,1,1,701.34,38.57,742.12,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:9d697358-768f-4d30-87bc-6bd1ee15dc92,FV2508-01758,06/08/2025,AVIGROS,MOUAD,4,2,2,417.75,23.27,441.02,EUR,,,447915430,4632C,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:c4f30f91-3208-43c6-a526-041962ee513d,1979199,06/08/2025,BBV,MOUAD,1,1,1,752.72,41.46,794.18,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:9b67cbec-50c8-49a6-86ca-de1c2b46824d,FV2508-02265,07/08/2025,AVIGROS,MOUAD,4,1,2,152.02,8.68,160.7,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:c896381b-1c75-40c8-9eb8-b17d9c80b882,Relevé 01/07/25-31/07/25,07/08/2025,AVIGROS,MOUAD,25,2,2,14928.51,843.76,15772.27,EUR,,,447915430,4632C,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:3838c1c2-f17f-4e64-8f86-76c3cdb1f901,FV2508-02660,08/08/2025,AVIGROS,MOUAD,6,2,2,930.42,52.14,982.56,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:402337e1-d609-4f32-b4f7-b26346f032b3,1979820,08/08/2025,BBV,MOUAD,1,1,1,123.0,6.78,129.78,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:d0e5ab60-209f-4db5-8d20-f3ff8c67efe8,1979819,08/08/2025,BBV,BOUCHERIE MOUAD,2,2,1,633.9,0.0,671.59,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:ee879be2-c7a4-413d-b317-f692d38f25f5,FV2508-03089,09/08/2025,AVIGROS,MOUAD,5,2,2,195.01,10.98,205.99,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:161a4d5e-8ac8-4abe-bac4-4af57bf7a565,FV2508-03609,12/08/2025,AVIGROS,MOUAD,11,2,2,924.56,51.83,976.39,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:7a1218a8-25e8-42ab-afe0-2111991eb3be,FV2508-03915,13/08/2025,AVIGROS,MOUAD,3,2,2,266.33,15.0,281.33,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:8b31536c-ebc7-4878-ae18-3ab7b61ba95e,N/00000/31,13/08/2025,MECARUNGIS,MOUAD,9,1,2,4581.79,13.51,4835.76,EUR,,,602037228,6311Z,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:beef83d7-378f-4b6c-8add-aef0d4bd7653,N/00000/32,13/08/2025,MECARUNGIS,MOUAD,10,1,2,5978.79,1150.07,7128.86,EUR,,,602037228,6311Z,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:ee18f84c-4df9-4cf4-a731-62ad30ee57af,N/00000/30,13/08/2025,MECARUNGIS,MOUAD,7,1,2,3521.85,708.74,4230.59,EUR,,,602037228,6311Z,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:10515212-5605-42d3-a558-fb5e9b4506e8,1980954,14/08/2025,BBV,MOUAD,4,1,1,1062.3,58.51,1120.81,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:2db5d4fa-531a-42f5-94a2-81de4aa87577,1980955,14/08/2025,BBV,MOUAD,4,1,1,956.96,52.63,1009.59,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:3c87c2da-875d-4cd4-b2c5-ef5a3414d63d,FV2508-04495,14/08/2025,AVIGROS,MOUAD,13,2,2,1018.2,57.02,1075.22,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:68d7ebf7-9a97-436a-8e1b-fd86f9efe249,1980876,14/08/2025,BBV,MOUAD,4,1,1,956.96,52.71,1009.67,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:70929f84-2a15-4780-ae6d-5dcda291e7e1,1980710,14/08/2025,BBV,MOUAD,4,1,1,956.96,52.64,1009.6,EUR,,,392806741,4632A,siren_map_partition,519 665 1,,
fr_bd_519665103:ea4adadf-1243-45ad-b10c-448080d7c6f0,1980708,14/08/2025,BBV,MOUAD,2,1,1,788.9,43.43,832.33,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
